id,category,difficulty,created_at_ms
741f992b-6c32-42fc-a36b-b935f03e5f11,FPS,Easy,1726100625942
b40d8a97-9831-49a7-ae6b-53f68d4fda24,Strategy,Medium,1720724763942
a2a987b0-8ecc-4a07-9db0-a6f42f56b590,Strategy,Medium,1727600983942
9c2268cf-c7ec-47c6-ae51-1d2759600942,Adventure,Medium,1723697077942
ac7d837e-b809-4661-8b9c-4367dd7ab27b,Adventure,Hard,1724740460942
b55d5790-fbc5-484d-a1cc-4f2734533582,Simulation,Medium,1729740345942
55858ca3-1a58-40fc-9228-6ec88ef1000b,Simulation,Expert,1727403296942
18303693-cc15-4410-8f3e-e8ef0be6a7e6,Strategy,Expert,1724820448942
5eaf31c7-d334-4824-b330-0625ac00b31a,FPS,Expert,1731666267942
79824d4e-444e-4a7c-ad6d-a2c599296f67,RPG,Easy,1733515135942
4da0c8f8-ba8d-4efe-9247-054c92f3d252,RPG,Medium,1733328618942
8c98a28e-1cb8-4d12-94ef-f65bc902bfd1,Fighting,Expert,1727303648942
2bd51830-568b-476c-990e-06bd300b8122,Adventure,Expert,1725320064942
8455b043-03de-4518-88ca-ea98e35d8dea,Adventure,Hard,1729575834942
ee9ddfa5-4fbe-4348-a6be-674b83a2f4cd,Strategy,Expert,1733339691942
bc55c052-000a-46c8-ad91-d0ce053ad475,Sports,Easy,1720459663942
cbb1e1fa-afd0-446b-90fa-478bd6601e61,Fighting,Hard,1719476874942
27375ff3-006d-4574-8c17-8e0364ab8a7b,Strategy,Hard,1720785100942
48a4b5f4-c568-41aa-8cc4-5d734c44b08b,Platform,Medium,1726600195942
0dd94c76-8f08-4718-9dbf-b5dc9d3fb822,Racing,Medium,1723836540942
c0460583-4a5e-4fd3-98b8-0b746fafd17b,Adventure,Hard,1731222015942
f5c77f7a-5328-4d13-a636-49b7dea6e80b,Fighting,Medium,1727304495942
f86a1dc5-0f03-41bc-9c8f-fe404e25a625,FPS,Medium,1722343936942
b214a64f-19d7-497f-b829-dae34909a314,Sports,Hard,1732466235942
bfe6f317-fbdd-4516-a2e9-b51cf79d609c,Fighting,Hard,1733672837942
8b969727-68ea-4b9e-b9ec-db5577370fd3,Puzzle,Expert,1726444655942
40473c2f-e361-47d6-a543-ab94412e1653,Strategy,Easy,1731106177942
e08fe83b-1ab6-41c0-9db8-f929cd975490,Strategy,Expert,1718788063942
43f5f955-9dbe-425c-975c-e0f86dcebb70,Strategy,Expert,1730646210942
b1f57689-5f11-4098-83f6-44ba5f246061,Adventure,Medium,1719545489942
78c338d3-3e00-479c-bb14-86f20a239bb4,Platform,Medium,1733622683942
b92c3df6-31ac-4c87-9bc9-c41bd0bb6b29,Strategy,Medium,1720350729942
cab9eade-83fe-4f34-bae3-e9adeccf6180,Strategy,Expert,1731948047942
b60d2b0d-751a-479b-ab0f-31f0185f70ab,Adventure,Easy,1728620062942
8fdc97cc-5285-4911-ab08-70ca8b59ac7a,Puzzle,Easy,1723426899942
22bf0b1f-6ead-44ec-a05f-6442b74d3d89,Strategy,Expert,1719388355942
69717848-db63-4e77-bfc5-1bd7ce6003b7,Strategy,Easy,1731412196942
3f046a04-18b8-4d09-a1c3-a494e8478643,Sports,Hard,1722069384942
98fd9d58-d50e-4512-9570-e4163c45aef7,FPS,Easy,1718255618942
adcc6a29-fa0a-4af6-a782-750f95aa6e2b,RPG,Easy,1720786721942
e7f5aea0-f607-4918-ac22-bd40f9d6e271,Racing,Medium,1732237330942
d1336b8a-9e8e-4f9a-b4b6-2ba6edf49394,Simulation,Expert,1724533603942
63ee7a18-6615-4461-a542-07b82bbd7a01,Platform,Expert,1723188896942
0bf7ac9a-43ee-4403-ae3d-cedd5369b4d7,RPG,Expert,1720046679942
9bd8d8fb-1a81-4e53-9011-88b62aa7951c,Sports,Expert,1720138968942
429fad4a-6596-411b-93f0-8d7c87fa19b2,RPG,Expert,1732058550942
8189c00c-ca70-45f7-9067-54a64c062da1,Racing,Expert,1724223925942
fcfdac2e-538c-4c24-83ea-0146fddda228,Strategy,Expert,1728929791942
35883bab-566c-4647-9d2c-7efe2b805598,Sports,Easy,1726723079942
be3e13af-03d3-4c93-a270-47fd22a15533,FPS,Expert,1728957245942
ab16d1c1-55bd-44e8-a5f1-daa069b32e3b,Simulation,Easy,1724870975942
45e0e8cf-bf65-478b-8f80-65f381b82321,FPS,Easy,1732914569942
0f3e1bc3-d24d-44a4-b244-fa02ba4e6f94,Puzzle,Easy,1727930937942
2a681438-0d33-4246-bcd9-61ffd1da87fc,Simulation,Expert,1725686001942
68958ca3-66d1-4df8-80f8-4874432b53a3,Simulation,Medium,1732002384942
a9657d5b-285f-472e-b216-e29fb4e2d9b1,Racing,Medium,1725172165942
01aa4132-4984-43ae-8f0d-faed3f9f66bf,FPS,Medium,1729983237942
91d3db1c-26de-4a2b-a985-b7a494aaf0c2,Sports,Hard,1722445929942
6b2674a0-516f-4ee6-88bc-2520edb270bd,RPG,Easy,1731608371942
1c95085c-b24b-47d0-8bc3-2bd654708f88,Puzzle,Hard,1729380419942
dc885f74-be0b-4ff0-aa7f-703c86134570,Racing,Hard,1722784725942
fc1d6458-646c-468b-98b4-e96645ce8be7,Adventure,Hard,1725751340942
c01cf93b-c3dd-49d4-b556-a53932076b7b,Puzzle,Medium,1727275869942
f5627250-2e6a-412c-8749-69262814812a,Platform,Easy,1721479307942
8ed47eeb-d7b9-4493-8671-b660817c85e2,Adventure,Easy,1728947825942
60643620-7456-4661-94b7-b26482874755,FPS,Hard,1721096199942
45c4c6fb-9aff-4c71-a16a-19a9db949de2,Racing,Easy,1726008071942
0d02fc69-fbf7-4d10-a9bb-0b2fe4db80f1,Fighting,Medium,1724556566942
28e62d15-016b-4177-98af-f5f5b66c4970,Racing,Hard,1723349879942
5fd34a83-d12b-4261-86a1-93a47fb1f2e7,Puzzle,Easy,1718322690942
7442780f-68e1-468a-9c3a-da50aa680acb,Fighting,Easy,1719575085942
f8d1e30f-9f4c-4bea-8203-7649cb3dafd0,RPG,Easy,1732083232942
a4216d48-d671-42ec-b235-c9f4ad02ffa6,Sports,Hard,1728593911942
a2fe0013-9a29-4e22-9150-9f64602a9f13,Fighting,Easy,1731336321942
cc83235c-50c6-4802-84d4-0b868965ab4d,Racing,Expert,1728378997942
1ea8ed1d-6a37-4747-a1ec-eb1dc2c56714,Simulation,Medium,1728304069942
5c73d851-a2c3-4dde-bdf3-7a95a5cf9b87,Simulation,Hard,1733084725942
d06ab7ab-9a4a-4f5f-8737-482b0caad19f,Puzzle,Hard,1721730121942
ee57a578-6afb-416b-91ad-d730bb3b45da,Simulation,Expert,1733080906942
218617fe-63d2-4cce-acea-182e43b95544,Racing,Hard,1728989625942
568f80c1-b1c1-469b-b4e7-ec1647b3d968,Puzzle,Expert,1721056603942
84ae73b3-7a29-4b28-893f-edb7f094fdbc,Simulation,Medium,1731977304942
c1cc7bb9-3935-4848-9b88-777267060cdf,Strategy,Hard,1722255131942
7990fe08-8f24-4372-a483-3a95d54707a9,Strategy,Hard,1732807613942
c4fe2e62-5560-49f4-975d-53eac70b2320,Simulation,Hard,1732317471942
5efb2fd0-917a-4322-a839-52ba58e89894,Simulation,Easy,1718775379942
aa1641d9-68ee-4aa4-bebe-b3f6208c2a2b,Simulation,Medium,1722381122942
09df35f0-587a-4574-83d0-5b36d4449dae,RPG,Medium,1733325429942
692adc26-25aa-4e68-9761-a682c210dee4,Fighting,Hard,1730344535942
b21a5af8-b82b-4cfd-ae37-bb0a09f6a6b5,Simulation,Medium,1732104537942
1600bbfd-1f7a-4dcb-b21e-2d64979bd685,Simulation,Hard,1719958151942
448b1889-067e-4232-9202-6eed2e12ac37,Platform,Easy,1727125487942
d51086c9-581a-4ce3-90ad-6d8cad68d52b,Strategy,Medium,1722852243942
a242507c-501a-43db-9645-11f2dadc3da1,Puzzle,Easy,1732511577942
f9c95cd2-acab-4d71-b868-b899e50f31c0,FPS,Hard,1733587997942
8d2258bb-a3b4-45ae-809f-2f122e0fdf96,Puzzle,Medium,1719592475942
68c38401-6794-4473-b1f8-6edeb53e98c4,Platform,Expert,1730754526942
a982084a-0b31-494b-93a2-a78fed2afe5a,Platform,Medium,1720797371942
60010da8-27a3-413a-9a06-4f699ceb74f1,Simulation,Expert,1732914742942
04b6fe0f-c858-4395-8139-30cafae2f41a,Fighting,Hard,1730855516942
dd04126f-ade0-45ff-9ab2-0d3d9480cc8d,FPS,Medium,1733210048942
6167c39f-d9f7-4a13-bebf-fbfa73f3ca37,Puzzle,Hard,1729989270942
398fbcbb-a658-4e7b-9d74-498f12f60071,Fighting,Medium,1732824519942
f345dd4e-b2d0-4009-8182-26b6b2f2b028,Puzzle,Easy,1722820564942
bdb319fd-4fad-4347-8892-bac41b8d7d81,Fighting,Hard,1732395050942
b5bfa136-56c6-4975-8852-8ae449e53e6c,Platform,Easy,1728865819942
a5e7cf4d-fe14-4920-bd05-61be67f351ff,Adventure,Hard,1718551627942
b2d34a1d-2284-473a-9f6a-b65a3e64020f,Platform,Hard,1730671949942
ad56e162-8c3b-4c1c-bf0c-6d411c31a819,Platform,Expert,1719717682942
1e843e9d-b602-4cf9-aac8-749b199b351e,Platform,Hard,1724180800942
b95a9fa1-96fc-47cc-92f8-37d5d4b65e90,Racing,Hard,1729932983942
4735d59c-ec01-44f9-ab8f-bc62ad384759,Platform,Medium,1720296400942
8d0af7e1-a259-4943-b390-a80963eea862,Racing,Hard,1729916733942
143110a4-d3ec-4da1-81a6-8c99e0c1d2a8,RPG,Easy,1720683615942
648f44f9-5951-4f03-ac81-242f316c6c89,RPG,Medium,1718487377942
005199f2-2d83-423f-8cd9-1fc01a33013b,RPG,Medium,1722073999942
1ffd0e74-d683-47e0-ac50-32846ae64f8e,Platform,Hard,1726682670942
4e57aed1-695c-4ce1-926c-c61ecb9cfdb9,Simulation,Hard,1732318132942
d3e1f019-f48c-42a2-8147-f53a31ffc4cf,Sports,Hard,1732156255942
7c2737a0-a992-422b-ab8d-922d1793b486,Platform,Medium,1721378072942
3f02a88c-6f58-4311-bcae-13a0ac16c253,Fighting,Hard,1719807202942
6e78093c-b25b-4096-acfd-b12f059b3fef,Puzzle,Medium,1730335619942
5821d370-bf22-4b11-baf7-16828427ac71,Puzzle,Easy,1731914200942
00a386cd-d7f9-4e40-a573-bd58b0dd3981,FPS,Hard,1733055122942
c0bece7e-c1d2-441f-bf6b-2d775adfbb14,FPS,Hard,1727006175942
3a8cfaa7-76aa-4de8-b8fb-225f6d4033d9,Fighting,Medium,1731728923942
812af48a-436c-4e09-9abf-4ac1c050c5e8,FPS,Expert,1728051018942
a6afcace-c0c3-4837-aac6-6633f40d75d0,Strategy,Medium,1727202042942
cbc43f11-00e3-46bd-afa6-878ef594f7b9,Racing,Hard,1718514021942
98354598-aa23-4ddc-9f2f-6237b9260d63,Platform,Hard,1727908452942
97af5618-1860-4b53-a006-2806127ef53e,Puzzle,Easy,1718818239942
7f0c8019-7c19-4e8d-a54a-b5bf3dfd9301,Racing,Easy,1719240803942
5f30ab71-76e4-4a8a-bd49-a655572e5a62,RPG,Easy,1722070084942
5fb79736-7be1-471a-8602-a7aeec510c65,Strategy,Medium,1730958161942
f554aabf-a669-4fb6-af06-a71c7fba47f2,Platform,Hard,1719351879942
988fc0b9-9860-4992-8013-8c198227a9b7,Simulation,Medium,1732650409942
f52ff896-fdf3-4bf9-97f6-70327c6fa5bf,Racing,Expert,1730200350942
62c26aba-1aef-4ebf-8e38-0fe39f95402b,Adventure,Easy,1724331531942
c7213ad9-c557-450b-b2f3-72f72bac9ffe,Platform,Expert,1727784764942
cd1237b8-7e06-409c-9c4e-f2c8732fe55e,Simulation,Easy,1733554350942
8e4cb761-d1f3-42a0-a740-77af0b22c54d,Puzzle,Easy,1732316857942
29003a6d-0738-4462-b370-f21451f88c93,Fighting,Hard,1723980906942
f3f65a75-81c9-4507-8d9b-119e88b6d037,Sports,Easy,1726861622942
186c8844-3928-4fe6-89f6-75a24706fc44,Sports,Expert,1727310703942
775b6853-1e7b-451e-897d-6bbe08cad16f,Platform,Hard,1730094314942
35098f93-f9d8-4c57-9cd0-89e6a7baf6b3,Sports,Hard,1725575564942
b7edb153-f68a-45d9-87df-7a6d8367e6d7,Fighting,Medium,1724136623942
e1f2397a-36a9-4a80-b63b-3a810ba036ed,FPS,Easy,1733207933942
16cd9cf9-c4e6-48fb-9e2b-c76fe813736a,Simulation,Easy,1727789189942
49043757-50d2-43e7-ad5c-cbb2594f2295,Fighting,Medium,1731767890942
717b5c57-3033-4718-a75e-90ee364d1e7b,Platform,Easy,1723537395942
022f6e65-9a20-4e89-ae76-3463b3af0651,Sports,Easy,1726039748942
ef1a2318-c609-4c90-a936-aeba8fedd74e,Strategy,Easy,1727592009942
3477ea82-7783-46bb-82d3-840dfc4db898,RPG,Expert,1719191220942
a9a14060-7e65-40b9-ad4a-bc99eb8aee44,Platform,Hard,1729315978942
d2a80314-8c28-4027-9b0e-6d9bdf7c4aa2,Sports,Hard,1733405241942
4de511de-b693-4dbd-952b-5cf92eb3b53e,Puzzle,Expert,1722309682942
fea9fbdf-f810-4605-a8c6-e5bcff986748,Sports,Hard,1723127054942
34493e23-90e2-469f-a28c-ccff54fc0a3f,Fighting,Medium,1732009281942
3e1b0827-3f2e-4b17-b89a-4304fde359b3,Puzzle,Medium,1726637900942
0b67bff5-943f-42b7-97ce-03ea6219ee3b,Sports,Hard,1733555527942
4d34f4d1-7563-40d0-8cff-04f738de178c,FPS,Medium,1730951126942
0b5b257e-39cc-4273-8773-4186793f6d22,FPS,Expert,1723865182942
41165cb4-2f9f-4f38-9bf9-2718c415c154,FPS,Hard,1730429708942
9c3246dc-142c-4cf6-b4bf-26d04591d623,Platform,Expert,1721728650942
d826cbd5-d0ea-4b67-977a-d1a268617d80,Simulation,Expert,1720193108942
7edd90e5-0d65-4e57-8c17-baf7a781f606,Adventure,Medium,1732507402942
ac00db31-ba28-4648-b109-e133af32c68b,Fighting,Hard,1732614885942
d1925000-2fd6-42c7-be52-bd33ec744c57,Platform,Hard,1724276558942
b3c5744b-2785-4097-94ba-59e8105f9a6b,Puzzle,Hard,1719715337942
7f381f18-041f-406f-8730-bbd962ab141b,RPG,Expert,1731868927942
1815fed8-a33c-4c08-adff-aed61636d9c1,Platform,Hard,1726332889942
a32b5b5e-98d9-438d-a36e-4569ef6d5347,Adventure,Easy,1731748577942
b7c35983-3d0d-4b35-9340-a637221acc24,FPS,Hard,1728335847942
38261f69-9a77-49ba-b5a3-8b81cd8f0bd7,Sports,Expert,1725642962942
39f8cc82-4a84-4700-b15c-51505b33276d,Racing,Medium,1726677862942
2e57f6e0-4fd9-43a3-8d75-c99c9f683b94,Platform,Easy,1731735370942
5fb1ade9-3df1-4176-ba9e-66cde3316b07,Simulation,Medium,1720466714942
4c56d072-4e99-4432-976f-2c1e22e1d6e3,Racing,Medium,1727979001942
9ccc5a79-7325-4e65-afc4-e071565727c0,Adventure,Expert,1727124471942
0050df0a-c25a-4995-ab41-2833b6aa3b48,Fighting,Medium,1726352938942
424e820b-e560-4c21-a89c-2f0f8f3ca756,RPG,Easy,1719143196942
a2cd4158-4ba3-4fd2-b9c2-8a82a7bb30a3,Puzzle,Hard,1731993954942
6fa5f5ac-21ca-4afb-b981-a2ab714cae1b,Racing,Easy,1719937667942
8b162a74-3edb-4e41-8b45-89e1dd0c186f,Simulation,Medium,1727647652942
c9bf68aa-27c9-435a-b5db-3ffad9ed338f,Racing,Expert,1732546573942
2106ccb1-a8db-4e3a-a171-7f80109bae68,Strategy,Medium,1721100061942
eb9fa410-251e-4974-8833-cc7abfe52599,FPS,Easy,1732821854942
4315f171-84cc-493c-98a1-028028d43882,Platform,Expert,1730544881942
517c7d53-1894-4a69-8d60-c69221091df0,Sports,Easy,1727958088942
e5bbc0ae-6c56-4da2-965f-644b7e8377a6,Platform,Hard,1731033033942
fe203f18-9f31-4fe6-a1ab-6b869b31156a,Fighting,Medium,1721463764942
b267594c-2fbe-43e1-9d76-716533d4d434,Racing,Expert,1726165482942
71dc32f8-7a22-48fc-8203-db2588b1a1b2,FPS,Easy,1732529162942
391799d9-c2d9-4ac0-841f-a5925eb2ee87,Racing,Medium,1726829249942
bcb38fbb-5e92-4eee-80e0-c4e170bead01,FPS,Hard,1725607158942
2f468624-e2bc-4e6f-ae85-79352841e804,Platform,Medium,1728803395942
36474fff-d727-4450-9c9a-54df56171de5,Fighting,Expert,1719896238942
f0045514-de5c-4ed2-9539-19b698a036d6,Sports,Medium,1722347117942
91413d85-98f0-43f2-b596-37e8e3a46d20,Sports,Hard,1722678669942
74c38c83-7b56-4b9c-841a-adcc17db99cf,Strategy,Easy,1732057062942
ef6518ee-1c51-4e28-ae42-d8b25da1b0e6,Adventure,Easy,1721068440942
ae75e9ce-1c23-4672-b894-46fe615d4d31,Simulation,Easy,1727141327942
3da71443-9732-45d3-9b76-a59881824add,Racing,Medium,1721354092942
2529720c-adc2-478d-923a-3cb9cf9eb6af,Simulation,Hard,1719147207942
836f148c-2bd9-49f2-886d-e54d926999df,Strategy,Expert,1732218421942
821adc20-5697-455a-a43a-aa1a004aa92f,Racing,Expert,1725071978942
7f858f71-da44-44e9-b25d-646189724c8e,Platform,Hard,1726357788942
2806ce6e-bbe6-4a29-8723-1e56ceeef9f8,RPG,Expert,1724275958942
c3bb8636-6c51-42bb-827b-ff8be5511717,FPS,Expert,1724126371942
724fcc74-ab0b-4124-aeb0-6af1a8e0e854,Sports,Medium,1727979265942
2e5dfc64-2204-4037-8aaa-22e3b46f18a6,Platform,Hard,1731955845942
ae1dbf62-8606-4562-bf41-28ad17b717c7,RPG,Hard,1725414224942
61818a91-6dd3-4bbb-8b02-8b76d8f574ba,Simulation,Medium,1732481015942
6c39d082-ab33-4a4a-a6bc-221e075c6574,Adventure,Easy,1733411563942
e020e2c3-1d64-4ffe-9fd5-482d396268af,Puzzle,Medium,1730018568942
674f80e0-6238-4dce-a26a-d84f225bc144,Fighting,Medium,1724493061942
ce49aec1-25cc-492f-a7cc-e6d837e1cdbc,Simulation,Hard,1729686589942
8b325535-77c6-4971-b7d4-4279ffa108de,FPS,Medium,1721144516942
979c48a7-5249-4cbd-9b23-7ac984d35ba0,Racing,Hard,1723723173942
d84f728f-0e17-44e2-b0e0-4d55ca679ed1,RPG,Expert,1731873763942
9ca2b098-6761-4305-9209-c90a7acec813,Sports,Easy,1722297233942
983c4514-6059-4aa8-a175-c0da4e10cdd3,Platform,Expert,1726267914942
ceb56b38-8de8-450d-89ac-eb1d72b9cadd,Racing,Easy,1726949217942
74569217-6d74-4a24-8453-1b43f84f4018,FPS,Medium,1720036132942
e623ca76-d2a1-42ed-8c81-572741e66cba,Strategy,Medium,1731206913942
437f4fb9-5367-4fda-a4a6-1c9ebf37b871,Racing,Easy,1727657365942
a9e4e07a-6377-43ef-bda6-014bd3bb07fc,Racing,Medium,1728887293942
9cca04ac-7281-48c5-bfa8-67a92849f743,Puzzle,Medium,1721344007942
3d8fab76-8b1c-4d42-9941-438d5bbc7ee8,Adventure,Hard,1725636503942
0aa88eb2-fcac-4a90-be39-33a0c6a452ed,Platform,Easy,1730211602942
136fce1a-8a6a-437a-a55c-c8ba7ca58cb3,Adventure,Medium,1725873490942
86555861-bb17-4980-91de-352f5938c17d,Platform,Hard,1718973192942
e79760e0-06e8-4d75-afbb-5bdf79d571ca,Platform,Hard,1718651179942
4deadbfe-0a2c-4880-92ec-9f9f15f862d6,Fighting,Hard,1723568233942
a1f054e6-d5cf-47bd-a354-d9e801af115a,Racing,Medium,1726835524942
d97c63d9-3ad6-44af-a718-2570ba97ddc2,Sports,Medium,1729823242942
7595e3d5-6fe1-48a4-97d6-879806a92914,FPS,Easy,1723148582942
69f69265-c4ad-49ef-84ac-a9a219a1ae5e,Platform,Expert,1729796586942
4bce975c-0ea1-4d86-9f4b-a954b61e58e7,Racing,Easy,1721147504942
ea773883-65f8-4804-960c-c759a8a8f918,Puzzle,Hard,1720567932942
47e396ae-25c7-4c0f-8c07-bb9d60ea1643,Puzzle,Hard,1730705630942
ce2b8656-3b20-47b2-a321-3f4d92782fac,RPG,Expert,1719760479942
b4a3b2c5-0b56-4d1d-8682-52f9a318738a,Racing,Medium,1729349632942
de5f69f5-c98e-4b66-b4f7-22d3d6bfdf35,Puzzle,Medium,1732042095942
b3dda744-48d8-4648-ab40-f57342ff2bec,Simulation,Medium,1730219416942
0cdf8624-d1fd-4ec0-904b-b68651c0cb5b,RPG,Hard,1720860926942
3dc7877c-40cf-454e-8ae8-d9447bc21452,Puzzle,Expert,1732230726942
d71f035f-a681-4a86-8c5e-197821ede525,Fighting,Medium,1731691334942
f6fae9b0-bb67-42f7-8529-fd871f5b9b19,Sports,Medium,1721649731942
51b0180f-48b5-418c-8ffe-bbf48bc32632,Racing,Expert,1719639322942
f9eeb441-3a8f-4660-9949-c4747ba26e33,Simulation,Easy,1724593734942
d9305881-ba33-42d3-8b91-2b5acb96ae7e,Simulation,Hard,1719924130942
627444d3-82dd-43f6-8434-b359fd4832ea,FPS,Easy,1728798306942
c28d0167-5492-4dfa-bf14-a3e2853f919e,Adventure,Hard,1726309226942
eba88438-a7b3-4871-a50c-6bbe56cdfc9c,Platform,Easy,1730736547942
52c0c257-e6a2-4a1d-9ec3-897153a80424,FPS,Expert,1720690090942
8a78c0a7-972f-4c76-afcf-8bb4c2231cb4,Platform,Easy,1719951978942
83fb6107-3968-4277-9624-c0cae6b80c39,Sports,Expert,1725409627942
8285758a-aa33-43b0-b0ce-1f1ac9791130,Platform,Hard,1733549032942
4b43ee8e-7e89-4f19-82b8-dce326b15003,FPS,Expert,1721844117942
1c721429-8bf1-4971-aaf2-8627314362d0,Simulation,Hard,1727551748942
25c2e850-a279-44b8-a161-fa489f01d69a,Racing,Hard,1724875767942
01169f5d-db7b-4fe6-9c22-30024bba443b,Adventure,Expert,1727755648942
53918b57-4a83-445f-a92b-0cfa05bd4611,Platform,Easy,1732124744942
dd58eb6d-7f90-42bf-82d0-385cefc0f0cb,Platform,Hard,1727312075942
3b1b054f-3abf-4064-8c1c-c1123ca33b39,Strategy,Hard,1723570003942
8c9eb016-92fd-4cd4-b66d-1289399a0779,RPG,Medium,1733780229942
cf90af39-f358-48bd-97c7-cf130c8a771a,Racing,Medium,1730483866942
c6c8a580-ef31-454d-be99-ab5f66264754,RPG,Easy,1729596839942
04b2e07f-36aa-4aae-8ccf-82d8fa47d757,Fighting,Medium,1729222091942
bea6d009-08c8-4cdb-b350-1e15c5a766af,Strategy,Expert,1723006814942
6778ceb1-9952-4227-86d0-5e13e32d70ba,Racing,Easy,1722656730942
c4a2b5c4-0640-4876-b003-5ec94c33518b,RPG,Medium,1730543761942
f9a654e8-d216-402e-a4b9-cd1dc263c4fc,Simulation,Hard,1718715767942
8cb2b9ad-b7eb-4cc6-8367-725db158d91d,Strategy,Expert,1725791894942
2161a947-c67a-42ea-a260-53f6ec746dbe,Racing,Expert,1728206516942
71a8bc43-98b7-46c7-9dbc-db8a118da452,Sports,Easy,1727262004942
4a34dc7e-1b0f-430c-9f31-84c4eb1b41d7,Simulation,Easy,1725845203942
ca03fddf-b54d-4cd7-bdc7-a27f59ed6d89,FPS,Easy,1725321782942
e2ca925e-ba7d-4783-b15e-4b433530c5ba,Racing,Hard,1718842716942
f66bc240-b8bb-476c-a57c-3634ce975041,Simulation,Easy,1720398357942
0d32ce76-44fa-4844-b00e-be80cee2698f,Fighting,Expert,1728618866942
3031417b-85dd-41cd-bb3a-e9df9870681e,Racing,Easy,1724265518942
fbcf70e4-a8ce-4cf6-96e4-e87e6d589bc8,Fighting,Hard,1732881012942
5e43fb60-d7da-4a9c-9935-80a9909383ac,RPG,Hard,1733766032942
52c69ece-366c-4227-b6c9-762411754f65,Adventure,Easy,1719076360942
801048bc-31e8-4ba6-a12c-03b4c61369ce,Racing,Hard,1726596916942
fa11f3e8-d7cb-4c3b-bb35-6c86587001fe,Fighting,Hard,1718793620942
5cafead1-94e9-4338-960a-7dc3753e63e1,Strategy,Expert,1725429808942
cf82eb48-37fd-46a4-9a87-29e74c5e2713,Platform,Medium,1720476907942
99baee46-a642-4176-98da-d148bf9c36fb,Simulation,Hard,1724422000942
923bc8e0-a47b-4113-946a-5f7a9fd01e59,Sports,Hard,1726062388942
812af16f-d571-40c8-8500-63889fd2fdd0,Platform,Easy,1725540965942
3d11bcd8-8a62-4c6a-8a09-a2a6e434a109,FPS,Medium,1730114054942
d39c35c0-b167-4b17-ac33-18117c2b2ec5,Simulation,Medium,1728215912942
97be5df2-c4b1-44c8-91c9-5756cce87f7c,Adventure,Expert,1725056687942
7198ba9e-99e5-49d5-85f6-1c56b758a8bd,Adventure,Expert,1723981883942
6079e1cd-20c3-4a0e-b27f-d033605e56ec,Puzzle,Easy,1721733539942
966f5453-eeaf-4995-ba94-dcf6665926de,Strategy,Medium,1720957827942
2fb6f559-ecfe-49d7-b008-3b432f18e73d,Adventure,Medium,1728246926942
2c3c9bf4-fae3-4aaf-9351-d9d7c21a01c8,Adventure,Easy,1719069466942
1861d1e0-14f3-4999-9578-5d8212d21901,FPS,Expert,1724421845942
e4320200-a3e8-486a-9e63-3e3fcb408269,Adventure,Easy,1724352899942
4840c17c-531f-4462-aedd-594a4276bc57,Adventure,Hard,1723910740942
9efd7592-0472-413a-99fa-09a38d47f5ca,Racing,Expert,1722214565942
d18f6a08-5de6-451d-af00-9aaa7984aa64,Platform,Expert,1727336237942
f74a91c7-bb58-4e0c-8e7d-8dbbd6d3b0a1,Strategy,Hard,1730254654942
dd68e4bd-353f-4b2b-8704-9d3b62769dcb,FPS,Expert,1718729904942
253649fb-102d-45cf-962d-3f1775c11e27,RPG,Medium,1732969876942
aee976c6-2b41-4ddd-aed7-0687c7b1749e,Strategy,Medium,1725825246942
ba9d4197-30ac-4517-ab73-dd5acec73160,Platform,Expert,1727259786942
bc7ec000-7802-4aad-aba8-38645969e5cf,Platform,Expert,1730957186942
d349f8af-9828-44a9-8e6d-d5a512a3cb9b,Platform,Expert,1730480868942
713a433e-1b39-402f-8b79-1f84444d0b14,Simulation,Medium,1728558451942
d3af57a5-a53e-40da-82cf-8de8a10e9243,Sports,Hard,1726792579942
1e09c226-c90a-4329-940d-4cbf5b03a3c6,Strategy,Medium,1732238518942
24cc396a-8bb0-459f-b347-273891a40ba1,Simulation,Easy,1719272597942
cca2e3fd-3606-423e-abdf-56c4d615dfd9,Sports,Easy,1725438201942
051904e3-75d8-4859-9b60-1f254c851f69,Sports,Easy,1726510011942
5a434d95-6343-41b8-972b-594ff4f0571c,RPG,Easy,1723024444942
c52550ed-d809-4779-a92d-4cc9118f0637,Platform,Hard,1721104810942
4246d4dc-4ac5-4c1d-b1f8-e06518cf532b,Racing,Easy,1724291438942
d7b1baae-4bb0-4e6b-95c8-fdef2dec8bb0,FPS,Hard,1726802741942
dd107bd5-f39e-4085-a254-af3c95b92765,Platform,Hard,1730162478942
bcbb458b-a9de-4de4-a22f-6abb52d9b60a,Strategy,Expert,1724880162942
2f5c5e4a-a8a3-4bf5-998b-21f26f2a36ec,Sports,Expert,1727289128942
180e7d89-338d-4802-91e8-f3e4abd1424e,Simulation,Easy,1731401392942
80e2df18-6086-4580-934d-b2204c843793,Strategy,Hard,1726336756942
